[2025-06-16 02:25:34] [INFO    ] discord.client: logging in using static token
[2025-06-16 02:27:41] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:27:42.198000+00:00', 'pinned': False, 'nonce': '12640097623382806722', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102125939720332', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '### Queuing: `dehydration of risk of rain 2`', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'discriminator': '9443', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:41] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:41] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:27:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages with {"content":"### Queuing: `dehydration of risk of rain 2`","components":[],"nonce":"12640097623382806722","enforce_nonce":true,"tts":false} has returned 200
[2025-06-16 02:27:41] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-06-16 02:27:41] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages has received {'type': 0, 'content': '### Queuing: `dehydration of risk of rain 2`', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-16T09:27:42.198000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1384102125939720332', 'channel_id': '1381190475435741264', 'author': {'id': '942640953401946132', 'username': 'ShmingoBot', 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6', 'discriminator': '9443', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '12640097623382806722'}
[2025-06-16 02:27:44] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 19, 'op': 0, 'd': {'user_id': '734586967785865256', 'timestamp': 1750066064, 'member': {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1381190475435741264', 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:44] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:44] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-16 02:27:44] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-16 02:27:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 20, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:27:47.247000+00:00', 'pinned': False, 'nonce': '1384102142331060224', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102147116896306', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!play risk of rain 2', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event command
[2025-06-16 02:27:46] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1381190475435741264/messages/1384102147116896306 with None has returned 204
[2025-06-16 02:27:46] [DEBUG   ] discord.http: DELETE https://discord.com/api/v10/channels/1381190475435741264/messages/1384102147116896306 has received 
[2025-06-16 02:27:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 21, 'op': 0, 'd': {'id': '1384102147116896306', 'channel_id': '1381190475435741264', 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-06-16 02:27:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 22, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:27:47.580000+00:00', 'pinned': False, 'nonce': '16126295075306848426', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102148513464423', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '### Queuing: `risk of rain 2`', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'discriminator': '9443', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:46] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:27:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages with {"content":"### Queuing: `risk of rain 2`","components":[],"nonce":"16126295075306848426","enforce_nonce":true,"tts":false} has returned 200
[2025-06-16 02:27:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages has received {'type': 0, 'content': '### Queuing: `risk of rain 2`', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-16T09:27:47.580000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1384102148513464423', 'channel_id': '1381190475435741264', 'author': {'id': '942640953401946132', 'username': 'ShmingoBot', 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6', 'discriminator': '9443', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16126295075306848426'}
[2025-06-16 02:27:59] [INFO    ] discord.voice_state: Connecting to voice...
[2025-06-16 02:27:59] [INFO    ] discord.voice_state: Starting voice handshake... (connection attempt 1)
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1380837748579238019, 'channel_id': 1382269280376193034, 'self_mute': False, 'self_deaf': False}}.
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to set_guild_voice_state
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 23, 'op': 0, 'd': {'member': {'user': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'display_name': None, 'discriminator': '9443', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '942640953401946132', 'suppress': False, 'session_id': '60bf9cc4600100f44a5cfedb7cf9edef', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1380837748579238019', 'deaf': False, 'channel_id': '1382269280376193034'}}
[2025-06-16 02:27:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:59] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to got_voice_state_update
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_SERVER_UPDATE', 's': 24, 'op': 0, 'd': {'token': '34f649a56a8f8bbc', 'guild_id': '1380837748579238019', 'endpoint': 'us-west8275.discord.media:443'}}
[2025-06-16 02:27:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to got_both_voice_updates
[2025-06-16 02:27:59] [INFO    ] discord.voice_state: Voice handshake complete. Endpoint found: us-west8275.discord.media
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 0, 'd': {'server_id': '1380837748579238019', 'user_id': '942640953401946132', 'session_id': '60bf9cc4600100f44a5cfedb7cf9edef', 'token': '34f649a56a8f8bbc'}}.
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to websocket_connected
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 8, 'd': {'v': 4, 'heartbeat_interval': 13750.0}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 2, 'd': {'streams': [{'type': 'video', 'ssrc': 20865, 'rtx_ssrc': 20866, 'rid': '', 'quality': 0, 'active': False}], 'ssrc': 20864, 'port': 50004, 'modes': ['aead_aes256_gcm_rtpsize', 'aead_aes256_gcm', 'aead_xchacha20_poly1305_rtpsize', 'xsalsa20_poly1305_lite_rtpsize', 'xsalsa20_poly1305_lite', 'xsalsa20_poly1305_suffix', 'xsalsa20_poly1305'], 'ip': '66.22.227.46', 'experiments': ['fixed_keyframe_interval']}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Connecting to voice socket
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Sending ip discovery packet
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Registering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001FBA83EFF60>
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Unregistering socket listener callback <function DiscordVoiceWebSocket.discover_ip.<locals>.get_ip_packet at 0x000001FBA83EFF60>
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Received ip discovery packet: b'\x00\x02\x00F\x00\x00Q\x8076.168.160.85\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\xf0\x01'
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: detected ip: 76.168.160.85 port: 61441
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: received supported encryption modes: aead_xchacha20_poly1305_rtpsize, xsalsa20_poly1305_lite, xsalsa20_poly1305_suffix, xsalsa20_poly1305
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 1, 'd': {'protocol': 'udp', 'data': {'address': '76.168.160.85', 'port': 61441, 'mode': 'aead_xchacha20_poly1305_rtpsize'}}}.
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: selected the voice protocol for use (aead_xchacha20_poly1305_rtpsize)
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to got_ip_discovery
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 11, 'd': {'user_ids': ['346835018590453770', '734586967785865256']}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '346835018590453770', 'ssrc': 20854, 'speaking': 1}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 5, 'd': {'user_id': '734586967785865256', 'ssrc': 20849, 'speaking': 1}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '346835018590453770', 'flags': 2}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 18, 'd': {'user_id': '734586967785865256', 'flags': 2}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '346835018590453770', 'platform': 0}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 20, 'd': {'user_id': '734586967785865256', 'platform': 0}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [27, 1, 39, 148, 178, 22, 50, 164, 167, 74, 100, 221, 12, 185, 69, 117, 98, 146, 103, 5, 205, 199, 113, 253, 7, 58, 97, 84, 253, 151, 202, 97], 'mode': 'aead_xchacha20_poly1305_rtpsize', 'media_session_id': '780637da5863378e1d79509ae7986e03', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-06-16 02:27:59] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 20864}}.
[2025-06-16 02:27:59] [DEBUG   ] discord.voice_state: Connection state changed to connected
[2025-06-16 02:27:59] [INFO    ] discord.voice_state: Voice connection complete.
[2025-06-16 02:28:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 25, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:28:01.081000+00:00', 'pinned': False, 'nonce': '11242637228629079414', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102205140893706', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Connected to General', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'discriminator': '9443', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:28:00] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:28:00] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:28:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages with {"content":"Connected to General","components":[],"nonce":"11242637228629079414","enforce_nonce":true,"tts":false} has returned 200
[2025-06-16 02:28:00] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages has received {'type': 0, 'content': 'Connected to General', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-16T09:28:01.081000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1384102205140893706', 'channel_id': '1381190475435741264', 'author': {'id': '942640953401946132', 'username': 'ShmingoBot', 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6', 'discriminator': '9443', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '11242637228629079414'}
[2025-06-16 02:28:00] [DEBUG   ] discord.player: Spawning ffmpeg process with command: ['C:\\Program Files\\ffmpeg\\ffmpeg.exe', '-i', 'temp\\sc_98130d64-a86c-4d67-9681-1f08be45bb79.mp3', '-f', 's16le', '-ar', '48000', '-ac', '2', '-loglevel', 'warning', '-blocksize', '8192', 'pipe:1']
[2025-06-16 02:28:00] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-16 02:28:00] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 20864}}.
[2025-06-16 02:28:00] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-16 02:28:04] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1750066084903.
[2025-06-16 02:28:04] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1750066084903}.
[2025-06-16 02:28:04] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1750066084903}
[2025-06-16 02:28:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 26, 'op': 0, 'd': {'user_id': '734586967785865256', 'timestamp': 1750066087, 'member': {'user': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'display_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1381190475435741264', 'guild_id': '1380837748579238019'}}
[2025-06-16 02:28:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:28:06] [DEBUG   ] discord.client: Dispatching event typing
[2025-06-16 02:28:06] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-06-16 02:28:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 27, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:28:08.441000+00:00', 'pinned': False, 'nonce': '1384102231292248064', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102236010844220', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!skip', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event command
[2025-06-16 02:28:07] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 28, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:28:08.709000+00:00', 'pinned': False, 'nonce': '6797458891929705714', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1381169911287775346', '1381170149738152026'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-08T07:16:07.804000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102237135048845', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '### ⏭️ Skipped', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ShmingoBot', 'public_flags': 0, 'primary_guild': None, 'id': '942640953401946132', 'global_name': None, 'discriminator': '9443', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:28:07] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages with {"content":"### \u23ed\ufe0f Skipped","components":[],"nonce":"6797458891929705714","enforce_nonce":true,"tts":false} has returned 200
[2025-06-16 02:28:07] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1381190475435741264/messages has received {'type': 0, 'content': '### ⏭️ Skipped', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-06-16T09:28:08.709000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1384102237135048845', 'channel_id': '1381190475435741264', 'author': {'id': '942640953401946132', 'username': 'ShmingoBot', 'avatar': '88f85c66e3b6ccbf0d0134aeb3a738d6', 'discriminator': '9443', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '6797458891929705714'}
[2025-06-16 02:28:07] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-06-16 02:28:07] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 20864}}.
[2025-06-16 02:28:07] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 19112.
[2025-06-16 02:28:07] [INFO    ] discord.player: ffmpeg process 19112 has not terminated. Waiting to terminate...
[2025-06-16 02:28:07] [INFO    ] discord.player: ffmpeg process 19112 should have terminated with a return code of 1.
[2025-06-16 02:28:08] [DEBUG   ] discord.player: Spawning ffmpeg process with command: ['C:\\Program Files\\ffmpeg\\ffmpeg.exe', '-i', 'temp\\sc_6d507d3a-04ef-4988-899d-f181ddef0b23.mp3', '-f', 's16le', '-ar', '48000', '-ac', '2', '-loglevel', 'warning', '-blocksize', '8192', 'pipe:1']
[2025-06-16 02:28:08] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 1, 'delay': 0, 'ssrc': 20864}}.
[2025-06-16 02:28:09] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1750066089920.
[2025-06-16 02:28:09] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1750066089920}.
[2025-06-16 02:28:09] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1750066089920}
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Keeping shard ID None voice websocket alive with timestamp 1750066094930.
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 3, 'd': 1750066094930}.
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 6, 'd': 1750066094930}
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 29, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-06-16T09:28:15.836000+00:00', 'pinned': False, 'nonce': '1384102262598533120', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1380838095099793428', '1381169059432759326', '1381174727892013167'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-06-07T09:16:14.114000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1384102267027980380', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!stop', 'components': [], 'channel_type': 0, 'channel_id': '1381190475435741264', 'author': {'username': 'ea_r_th', 'public_flags': 0, 'primary_guild': None, 'id': '734586967785865256', 'global_name': 'Ea_r_th', 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '99e1be84acad49c6c557d66d6da343db'}, 'attachments': [], 'guild_id': '1380837748579238019'}}
[2025-06-16 02:28:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-06-16 02:28:14] [DEBUG   ] discord.client: Dispatching event message
[2025-06-16 02:28:14] [DEBUG   ] discord.client: Dispatching event command
[2025-06-16 02:28:14] [INFO    ] discord.voice_state: The voice handshake is being terminated for Channel ID 1382269280376193034 (Guild ID 1380837748579238019)
[2025-06-16 02:28:14] [DEBUG   ] discord.voice_state: Connection state changed to disconnected
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 1380837748579238019, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Received voice WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-06-16 02:28:14] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 20864}}.
[2025-06-16 02:28:14] [DEBUG   ] discord.player: Preparing to terminate ffmpeg process 13208.
[2025-06-16 02:28:14] [INFO    ] discord.player: ffmpeg process 13208 has not terminated. Waiting to terminate...
[2025-06-16 02:28:14] [INFO    ] discord.player: ffmpeg process 13208 should have terminated with a return code of 1.
